wavelength transmission
2.5001837635066173 0.08497353
2.5007864973534173 0.02766295
2.5013901475745146 0.06962563
2.5019934632918774 0.08312011
2.502597070109506 0.06425557
2.5032009682381346 0.05624863
2.503805784792885 0.01404008
2.50441026647927 -0.007966585
2.5050150401103006 0.01462989
2.5056201058975285 0.09095968
2.5062260921694723 0.06243204
2.5068317432081777 -0.02453381
2.50743768703918 0.03598394
2.508043923874848 0.06605334
2.5086504539277565 -0.04638104
2.509257907048054 0.002299242
2.5098650244787137 0.07988435
2.5104724357657973 0.08070407
2.5110807716752097 0.07328288
2.511688771620931 0.07002935
2.5122970660641175 0.0212595
2.51290565521879 -0.03797907
2.5135151710748698 -0.07286153
2.5141243506016804 -0.04387376
2.514733825483508 -0.0309793
2.515343595935205 0.02380091
2.515954295174274 0.1032271
2.516564657718266 0.08669335
2.5171753164781596 0.09385688
2.5177862716696424 0.07665256
2.51839815774138 0.0465591
2.519009706752004 0.02654017
2.519621552842763 -0.1162289
2.5202336962301843 -0.1325794
2.52084677259769 0.023486
2.52145951153782 0.1526964
2.5220725484256845 0.09529392
2.5226858834786525 0.04365953
2.5233001536185133 0.02851113
2.523914085964514 -0.01528485
2.524528317129228 0.009594275
2.5251428473308732 0.121307
2.5257576767878827 0.1118947
2.5263734439750163 0.1028969
2.5269888729098957 0.07834354
2.5276046017569382 0.01195809
2.5282212699255435 0.006488041
2.5288375995666583 0.006113341
2.5294542297786577 -0.05133959
2.530071160781468 -0.02742562
2.530689033233768 -0.04129461
2.531306566791435 -0.09153666
2.531924401801211 -0.08988594
2.5325425384838836 -0.03397717
2.53316161875107 0.06911094
2.5337803597562707 0.04760358
2.534399403098252 -0.01345613
2.5350187489986675 0.09100774
2.5356383976793833 0.1618142
2.5362589926232904 0.071537
2.5368792478457456 -0.03978967
2.5374998065156396 0.05167949
2.5381213130615277 0.1089021
2.5387424796100895 0.1434689
2.539363950275191 0.0969688
2.539985725280224 0.1150263
2.540608450317767 0.1040315
2.541230834990004 0.1118586
2.5418535246738987 0.09435507
2.5424765195937225 0.09576973
2.5431004667097974 0.100781
2.5437240730923847 0.08242625
2.5443479853852646 0.1354254
2.54497220381359 0.1282479
2.545596728602732 0.02305754
2.5462222083028743 0.02388815
2.5468473468090425 -0.02277494
2.5474727923537097 -0.1066129
2.54809919444392 -0.160541
2.5487252550636796 -0.0874077
2.5493516234016207 -0.02274482
2.54997829968467 -0.01481133
2.5506059346988765 -0.1280985
2.5512332278738556 -0.06869627
2.551860829676304 0.02252904
2.552488740334044 0.03781796
2.553116960075123 0.07103267
2.5537461412895808 0.0755547
2.554374980203594 0.02512824
2.5550041288866723 0.02965626
2.5556335875677627 -0.01922918
2.5562640099244396 -0.03387548
2.556894089611467 0.01805503
2.5575244799849415 0.06377158
2.558155835690674 0.04209803
2.558786848449708 0.0008337542
2.5594181725856626 0.02631452
2.5600498083290706 0.1119347
2.560682411619967 0.1353408
2.561314671594636 0.2760117
2.5619472438699646 0.1395389
2.5625801286773986 -0.119379
2.5632133262486114 -0.2094403
2.563847494146736 -0.05923408
2.5644813182664925 0.02501199
2.5651154558466676 -0.02869835
2.5657499071198533 -0.03902644
2.5663853309520697 -0.0288081
2.567020410635987 -0.08461355
2.5676558047123157 -0.08236996
2.568292173026871 0.005372421
2.5689281969155395 -0.03120343
2.5695645358981016 0.01014924
2.570201190208767 0.05462864
2.5708388210030337 -0.0217714
2.5714761070011782 0.03338367
2.572113709031694 0.02485863
2.572751627329723 0.09098279
2.573389862130638 0.1847165
2.574029076232445 0.08937769
2.5746679450751238 0.02262956
2.575307131128458 0.09354057
2.5759466346287594 0.1513749
2.5765871196925203 0.1265978
2.5772272591265413 0.1949259
2.5778677167181168 0.01413681
2.578509157575273 -0.06354067
2.579150252524601 0.09154183
2.5797916663441924 0.1327798
2.580433399272008 0.1358117
2.581075451546245 0.1310773
2.5817184899322014 -0.1724039
2.582361181946713 -0.1275693
2.58300419402391 -0.08867097
2.5836475264029404 -0.1277451
2.5842918471794523 0.05808417
2.584935821213431 0.05721636
2.5855801162683667 0.06414758
2.5862254014403723 0.109727
2.5868703395914037 0.2053061
2.58751559948467 0.1520281
2.588161181360995 0.06685252
2.5888077556538267 0.03239346
2.5894539825543306 0.02828927
2.5901005321620554 -0.02874663
2.5907474047187873 0.031918
2.591394600466555 0.06436475
2.5920427915160364 -0.0273848
2.5926906347088163 -0.1270178
2.5933388018204204 0.0448721
2.5939872930938463 0.1092941
2.5946367819861633 -0.1259612
2.5952859226500986 -0.01189653
2.595935388206562 0.2711211
2.5965858531251604 0.08572184
2.5972359695365 -0.003517453
2.5978864115732723 -0.06193531
2.5985371794801835 -0.04403856
2.5991889490803293 -0.002965576
2.599840369801294 -0.0197423
2.600492117128246 -0.03222928
2.6011441913068722 -0.07773419
2.601796592583111 0.0140469
2.602449998477567 0.1251736
2.603103055027776 0.240798
2.603756439415144 0.3980659
2.6044101518865954 0.2605325
2.6050648713254256 0.04621317
2.605719241047791 -0.2201584
2.6063739395967627 -0.170905
2.6070296468804415 -0.005301635
2.6076850041683843 0.08636503
2.608340691027699 0.08731835
2.6089967077070546 0.0361759
2.6096530544553693 -0.08849278
2.6103104128936803 -0.08939915
2.6109674208707156 -0.07556269
2.6116247596652316 -0.001584921
2.6122824295271507 0.05199348
2.6129411134525964 0.04573586
2.6135994465441814 -0.0380034
2.6142581114547117 0.02308486
2.614917108435121 -0.002103328
2.615577121860784 -0.02448494
2.6162367840798852 -0.06211224
2.6168967791234445 0.271323
2.617557792404109 0.4231215
2.6182184541985882 0.1189704
2.6188794495743926 -0.03450896
2.6195407787842346 -0.1198722
2.62020244208108 -0.1923262
2.620865126611373 -0.05336181
2.621527459189371 0.01524033
2.622190126615072 -0.09688477
2.622853129142469 -0.06853652
2.6235171553098544 0.05860271
2.6241808291519195 0.01772903
2.6248448388594627 -0.01847133
2.6255091846875054 -0.01899087
2.6261745565704264 -0.01542834
2.626839575754901 0.06411915
2.627504931826757 0.03870608
2.6281713157703153 -0.03457327
2.628837346735496 0.06102379
2.629503715357275 0.05396014
2.630170421892487 0.1005298
2.63083746659823 0.3401465
2.6315055422138225 0.07295959
2.6321732643844324 -0.06122842
2.6328413254986995 -0.06153562
2.633509725814769 0.03647307
2.634179159480846 0.04598086
2.6348482393285355 -0.01918462
2.6355176591542993 0.04072839
2.6361874192173316 0.07354368
2.636858215079032 -0.09135786
2.637528656748856 -0.1033074
2.6381994394353834 -0.03196708
2.638870563398865 0.03180562
2.639542725618214 0.04039672
2.6402145332721156 0.01879595
2.640886682985586 0.05727796
2.641559175019937 -0.01567348
2.6422327077759324 -0.01284324
2.6429058855928327 0.007704923
2.643579406516423 0.01376289
2.6442532708090836 0.01655488
2.6449281782977825 -0.0156038
2.6456027304736662 0.06181157
2.646277626807639 0.04095557
2.646953568199288 -0.06411279
2.6476291539977614 -0.003640898
2.6483050847457625 0.01971832
2.6489813607075536 0.05327823
2.6496579821476645 0.1072078
2.650335651758617 0.114085
2.6510129653091092 0.07409754
2.651690625133413 0.08509867
2.6523686314971426 0.09032915
2.6530476885322014 -0.04052743
2.6537263891328844 -0.1077115
2.6544054370717447 0.0008954217
2.655084832615487 0.1436769
2.655765281339823 0.09764289
2.656445373255811 -0.02831819
2.65712581357871 -0.07455548
2.6578073089700998 0.0163692
2.6584884472726036 0.02141917
2.6591699347865165 -0.1852806
2.659851771780462 -0.2612458
2.6605339585233403 0.05896225
2.6612172034918364 0.1189926
2.6619000909038877 0.02405693
2.6625833288735063 -0.02631461
2.663266917670696 -0.009762689
2.6639515672293466 0.1450989
2.664635858857436 0.2079041
2.66532050212506 -0.1394843
2.6660054973033356 -0.3022006
2.666691555787854 -0.2550512
2.6673772559676565 -0.1862537
2.6680633088734185 -0.06239451
2.6687497147773747 -0.1162161
2.669437186541338 -0.008908262
2.670124299626396 0.1215774
2.6708117665283186 0.7177004
2.671499587520464 0.3418623
2.6721884769354056 0.1089786
2.672877007297222 -0.1295699
2.67356589257131 -0.242097
2.6742551330321587 -0.1854451
2.6749454444876597 0.03980123
2.6756353965157875 0.1583181
2.6763257045561235 0.05880127
2.677016368884289 -0.1812254
2.6777081067880704 0.0703009
2.6783994848902113 0.1338878
2.6790912201090444 0.1522405
2.6797833127213337 0.1715969
2.680476481499351 0.08895204
2.681169290101445 0.06398898
2.681862456929289 0.07683222
2.682555982260794 0.0541007
2.6832505863573344 -0.02952587
2.6839448299036546 -0.1929419
2.6846394327893806 -0.03991348
2.6853343952935758 0.2853655
2.686030439171349 0.3336496
2.686726122124598 0.05743484
2.687422165535531 -0.03074352
2.688118569684366 -0.04306028
2.688816057824603 -0.009751664
2.6895131846660094 0.07490749
2.69021067308802 0.06240045
2.6909085233720207 0.06761361
2.6916074602745654 0.04357531
2.6923060355039783 -0.04827161
2.693004973441585 -0.2292627
2.693704274369942 -0.3673852
2.694403938571901 -0.01433028
2.69510469268934 -0.001590649
2.695805084665802 -0.03510619
2.6965058407664766 0.01085771
2.6972076887681258 0.0003839199
2.6979091743480637 0.003903863
2.698611024905481 0.06993613
2.6993132407252944 0.05404436
2.7000165511014584 0.009907763
2.7007194986816434 -0.02459833
2.701422812381053 -0.1141031
2.7021264924857915 -0.1550808
2.702831269811753 -0.04379483
2.7035356839674924 0.05691512
2.7042404653889673 -0.0175073
2.704945614363478 -0.01899811
2.7056518632336273 0.03309175
2.7063577485593378 0.0283057
2.707064002302087 0.06229149
2.7077706247503777 0.1327364
2.7084783497783107 0.1164376
2.7091857108876214 0.04671603
2.709893441570091 0.02115888
2.7106015421154295 -0.06042655
2.711310747934049 -0.001382042
