wavelength transmission
2.5001837635066173 0.01597927
2.5007864973534173 0.06457369
2.5013901475745146 0.0763486
2.5019934632918774 0.0331133
2.502597070109506 0.01752132
2.5032009682381346 0.04381474
2.503805784792885 0.02480773
2.50441026647927 -0.0154862
2.5050150401103006 0.01278609
2.5056201058975285 -0.0233753
2.5062260921694723 -0.02308666
2.5068317432081777 -0.02182011
2.50743768703918 0.03825715
2.508043923874848 0.06566942
2.5086504539277565 0.07160254
2.509257907048054 0.1264873
2.5098650244787137 0.2173184
2.5104724357657973 0.08391287
2.5110807716752097 -0.02251562
2.511688771620931 0.05898152
2.5122970660641175 0.06663126
2.51290565521879 -0.01628177
2.5135151710748698 -0.008095843
2.5141243506016804 0.04249435
2.514733825483508 0.1160587
2.515343595935205 0.1031545
2.515954295174274 0.05022528
2.516564657718266 0.1085733
2.5171753164781596 0.09419331
2.5177862716696424 -0.003521634
2.51839815774138 0.005516996
2.519009706752004 0.00293886
2.519621552842763 0.08035183
2.5202336962301843 0.1144138
2.52084677259769 0.1312321
2.52145951153782 0.04288413
2.5220725484256845 0.0285769
2.5226858834786525 0.1118869
2.5233001536185133 0.2305303
2.523914085964514 0.1062928
2.524528317129228 0.04624469
2.5251428473308732 0.07478913
2.5257576767878827 0.0192224
2.5263734439750163 -0.008900641
2.5269888729098957 0.006487549
2.5276046017569382 -0.01394906
2.5282212699255435 0.002921358
2.5288375995666583 0.007894489
2.5294542297786577 0.009490571
2.530071160781468 0.06103201
2.530689033233768 0.0464802
2.531306566791435 0.01977895
2.531924401801211 -0.09254846
2.5325425384838836 -0.1414759
2.53316161875107 -0.03665944
2.5337803597562707 0.05641327
2.534399403098252 0.02538521
2.5350187489986675 0.01855363
2.5356383976793833 0.1437076
2.5362589926232904 0.2522749
2.5368792478457456 0.158128
2.5374998065156396 0.001980864
2.5381213130615277 0.01471587
2.5387424796100895 0.124027
2.539363950275191 0.1828322
2.539985725280224 0.1017182
2.540608450317767 0.08837864
2.541230834990004 0.0963379
2.5418535246738987 0.1489604
2.5424765195937225 0.1726087
2.5431004667097974 0.2243631
2.5437240730923847 0.1389259
2.5443479853852646 0.1610616
2.54497220381359 0.1802331
2.545596728602732 0.2220627
2.5462222083028743 0.2104167
2.5468473468090425 0.1444199
2.5474727923537097 0.1172671
2.54809919444392 0.06086161
2.5487252550636796 -0.01114273
2.5493516234016207 0.05824782
2.54997829968467 0.02547601
2.5506059346988765 -0.03220502
2.5512332278738556 0.0001003315
2.551860829676304 -0.03226318
2.552488740334044 -0.04107137
2.553116960075123 0.03709503
2.5537461412895808 -0.01535721
2.554374980203594 0.05206444
2.5550041288866723 0.09869336
2.5556335875677627 0.04555517
2.5562640099244396 -0.003553104
2.556894089611467 -0.006872926
2.5575244799849415 0.01450812
2.558155835690674 0.04079406
2.558786848449708 -0.01656735
2.5594181725856626 -0.05878248
2.5600498083290706 -0.1250577
2.560682411619967 -0.2307977
2.561314671594636 -0.2982588
2.5619472438699646 -0.1308268
2.5625801286773986 0.006428324
2.5632133262486114 0.09562685
2.563847494146736 0.1348533
2.5644813182664925 0.278574
2.5651154558466676 0.208754
2.5657499071198533 0.1140163
2.5663853309520697 -0.07943685
2.567020410635987 -0.1791387
2.5676558047123157 -0.2375032
2.568292173026871 -0.2419232
2.5689281969155395 -0.1711973
2.5695645358981016 -0.1114033
2.570201190208767 -0.07084955
2.5708388210030337 0.01591524
2.5714761070011782 0.0760833
2.572113709031694 0.1428838
2.572751627329723 0.09115287
2.573389862130638 0.09105171
2.574029076232445 0.07609171
2.5746679450751238 0.09528857
2.575307131128458 0.09168856
2.5759466346287594 0.01659906
2.5765871196925203 0.1454461
2.5772272591265413 0.2751832
2.5778677167181168 0.008121589
2.578509157575273 -0.09794931
2.579150252524601 0.01947411
2.5797916663441924 0.06719069
2.580433399272008 0.06188826
2.581075451546245 0.1278652
2.5817184899322014 -0.07839872
2.582361181946713 -0.1718115
2.58300419402391 -0.1854428
2.5836475264029404 -0.06560977
2.5842918471794523 0.1760989
2.584935821213431 0.1974295
2.5855801162683667 0.08741975
2.5862254014403723 0.02159802
2.5868703395914037 0.06349468
2.58751559948467 0.2865594
2.588161181360995 0.08793102
2.5888077556538267 0.07681776
2.5894539825543306 0.2345604
2.5901005321620554 0.2046264
2.5907474047187873 0.06469797
2.591394600466555 -0.02719657
2.5920427915160364 0.03028937
2.5926906347088163 0.1275369
2.5933388018204204 0.0005509134
2.5939872930938463 -0.2234456
2.5946367819861633 -0.5899578
2.5952859226500986 0.1765836
2.595935388206562 0.08730713
2.5965858531251604 0.130461
2.5972359695365 0.1420641
2.5978864115732723 0.1289858
2.5985371794801835 0.1533279
2.5991889490803293 0.09692557
2.599840369801294 -0.05161171
2.600492117128246 -0.05610891
2.6011441913068722 -0.06302059
2.601796592583111 -0.04121621
2.602449998477567 -0.1227482
2.603103055027776 -0.05862829
2.603756439415144 0.2151553
2.6044101518865954 0.2851221
2.6050648713254256 0.02058756
2.605719241047791 -0.1989283
2.6063739395967627 0.02769428
2.6070296468804415 0.1038696
2.6076850041683843 0.1652523
2.608340691027699 0.05660205
2.6089967077070546 0.03883017
2.6096530544553693 0.1854991
2.6103104128936803 0.1688935
2.6109674208707156 0.08189991
2.6116247596652316 0.01516181
2.6122824295271507 -0.009060728
2.6129411134525964 0.04964617
2.6135994465441814 -0.02656499
2.6142581114547117 -0.1453296
2.614917108435121 -0.03976676
2.615577121860784 0.1702039
2.6162367840798852 0.4081595
2.6168967791234445 0.2239946
2.617557792404109 -0.1807347
2.6182184541985882 -0.1048403
2.6188794495743926 -0.06350087
2.6195407787842346 -0.1272955
2.62020244208108 -0.07608879
2.620865126611373 0.1650321
2.621527459189371 0.05991761
2.622190126615072 -0.02222958
2.622853129142469 -0.03504338
2.6235171553098544 -0.0328862
2.6241808291519195 0.00555492
2.6248448388594627 0.02073964
2.6255091846875054 0.02823677
2.6261745565704264 0.09961648
2.626839575754901 0.08612568
2.627504931826757 -0.1753433
2.6281713157703153 -0.03821368
2.628837346735496 0.06065683
2.629503715357275 0.1478395
2.630170421892487 0.1011187
2.63083746659823 -0.05245678
2.6315055422138225 0.004622702
2.6321732643844324 0.01764253
2.6328413254986995 -0.02470144
2.633509725814769 0.1018213
2.634179159480846 0.2220394
2.6348482393285355 0.0601019
2.6355176591542993 -0.007595743
2.6361874192173316 -0.004569846
2.636858215079032 -0.06659971
2.637528656748856 -0.1546778
2.6381994394353834 -0.1180142
2.638870563398865 0.004509428
2.639542725618214 0.05984713
2.6402145332721156 0.1306187
2.640886682985586 0.1765789
2.641559175019937 0.1278956
2.6422327077759324 0.02235819
2.6429058855928327 0.1255147
2.643579406516423 0.1681994
2.6442532708090836 0.1158708
2.6449281782977825 0.03257174
2.6456027304736662 0.149416
2.646277626807639 0.3448753
2.646953568199288 0.2158223
2.6476291539977614 0.05203427
2.6483050847457625 -0.01638212
2.6489813607075536 -0.02258125
2.6496579821476645 -0.02924453
2.650335651758617 0.02985238
2.6510129653091092 0.01999601
2.651690625133413 -0.05772475
2.6523686314971426 -0.1413627
2.6530476885322014 -0.09893893
2.6537263891328844 0.001716293
2.6544054370717447 0.0001334439
2.655084832615487 -0.02662576
2.655765281339823 -0.09689055
2.656445373255811 0.01122434
2.65712581357871 0.001597362
2.6578073089700998 -0.05547653
2.6584884472726036 -0.08282937
2.6591699347865165 -0.09105095
2.659851771780462 -0.1741119
2.6605339585233403 -0.03178331
2.6612172034918364 0.00846176
2.6619000909038877 0.08527473
2.6625833288735063 0.1270197
2.663266917670696 0.1175837
2.6639515672293466 0.1583748
2.664635858857436 0.2866219
2.66532050212506 -0.2966901
2.6660054973033356 -0.3533759
2.666691555787854 -0.1890917
2.6673772559676565 -0.1152365
2.6680633088734185 -0.09175579
2.6687497147773747 0.07555539
2.669437186541338 0.193407
2.670124299626396 0.1255735
2.6708117665283186 -0.5373443
2.671499587520464 0.09533149
2.6721884769354056 0.07145639
2.672877007297222 -0.08195624
2.67356589257131 -0.05140333
2.6742551330321587 -0.01999982
2.6749454444876597 -0.01724987
2.6756353965157875 0.1663873
2.6763257045561235 0.3183974
2.677016368884289 0.1732549
2.6777081067880704 -0.1238986
2.6783994848902113 -0.008051588
2.6790912201090444 0.08602405
2.6797833127213337 0.1859051
2.680476481499351 0.1253563
2.681169290101445 0.1018411
2.681862456929289 -0.03053957
2.682555982260794 -0.0117156
2.6832505863573344 0.1077248
2.6839448299036546 0.07294496
2.6846394327893806 0.007283134
2.6853343952935758 0.0705057
2.686030439171349 0.01273044
2.686726122124598 -0.1094424
2.687422165535531 -0.1231489
2.688118569684366 -0.03903883
2.688816057824603 -0.117206
2.6895131846660094 -0.1820084
2.69021067308802 -0.1974381
2.6909085233720207 -0.07022543
2.6916074602745654 0.02176631
2.6923060355039783 0.1648567
2.693004973441585 0.2744854
2.693704274369942 0.3101671
2.694403938571901 0.009420752
2.69510469268934 -0.05349172
2.695805084665802 -0.04446791
2.6965058407664766 0.0966698
2.6972076887681258 0.07164177
2.6979091743480637 -0.06589241
2.698611024905481 -0.06083141
2.6993132407252944 0.1121173
2.7000165511014584 0.1560589
2.7007194986816434 0.1512072
2.701422812381053 0.1341413
2.7021264924857915 0.164324
2.702831269811753 0.02172914
2.7035356839674924 -0.02732719
2.7042404653889673 -0.01904064
2.704945614363478 -0.00923008
2.7056518632336273 0.009171939
2.7063577485593378 0.1310579
2.707064002302087 0.1205531
2.7077706247503777 0.03589007
2.7084783497783107 0.07325454
2.7091857108876214 0.02009995
2.709893441570091 -0.0002414647
2.7106015421154295 0.09073635
2.711310747934049 -0.02837387
2.7120195894598984 -0.06029204
2.7127288017198703 0.007220289
