wavelength transmission
2.5001837635066173 0.009319105
2.5007864973534173 -0.1436002
2.5013901475745146 -0.1896375
2.5019934632918774 0.0002916394
2.502597070109506 0.07708865
2.5032009682381346 0.0003125394
2.503805784792885 -0.0796926
2.50441026647927 0.04729039
2.5050150401103006 0.05964341
2.5056201058975285 0.05760903
2.5062260921694723 0.1028309
2.5068317432081777 0.1466501
2.50743768703918 0.1611397
2.508043923874848 0.1274695
2.5086504539277565 0.03652777
2.509257907048054 -0.002642907
2.5098650244787137 0.05394535
2.5104724357657973 0.0608519
2.5110807716752097 -0.01524739
2.511688771620931 -0.03244483
2.5122970660641175 -0.07609681
2.51290565521879 -0.01882534
2.5135151710748698 0.07472854
2.5141243506016804 0.113948
2.514733825483508 0.05541869
2.515343595935205 -0.01130819
2.515954295174274 -0.06350354
2.516564657718266 -0.05646328
2.5171753164781596 -0.06446353
2.5177862716696424 -0.04250422
2.51839815774138 0.03072424
2.519009706752004 0.009305108
2.519621552842763 -0.05024296
2.5202336962301843 -0.01190921
2.52084677259769 -0.07043779
2.52145951153782 -0.07342067
2.5220725484256845 0.01845504
2.5226858834786525 0.1290935
2.5233001536185133 0.08491685
2.523914085964514 0.08903978
2.524528317129228 0.09266331
2.5251428473308732 0.09672273
2.5257576767878827 0.07902235
2.5263734439750163 -0.01232054
2.5269888729098957 -0.01108151
2.5276046017569382 0.06529116
2.5282212699255435 0.04876621
2.5288375995666583 0.05400174
2.5294542297786577 0.04441254
2.530071160781468 0.09210962
2.530689033233768 0.1419815
2.531306566791435 0.1579602
2.531924401801211 -0.01461229
2.5325425384838836 -0.05185887
2.53316161875107 0.01694166
2.5337803597562707 0.006066215
2.534399403098252 -0.05515455
2.5350187489986675 -0.08655602
2.5356383976793833 -0.06159178
2.5362589926232904 0.03635597
2.5368792478457456 -0.02442595
2.5374998065156396 0.03093387
2.5381213130615277 0.06763417
2.5387424796100895 0.03968934
2.539363950275191 -0.05138486
2.539985725280224 -0.07901716
2.540608450317767 -0.1374999
2.541230834990004 -0.196836
2.5418535246738987 -0.1456895
2.5424765195937225 0.03021999
2.5431004667097974 -0.00393582
2.5437240730923847 -0.02934904
2.5443479853852646 -0.1568654
2.54497220381359 -0.1737466
2.545596728602732 -0.05441567
2.5462222083028743 -0.01253963
2.5468473468090425 0.1105185
2.5474727923537097 0.3322458
2.54809919444392 0.3088025
2.5487252550636796 0.1023977
2.5493516234016207 0.03923576
2.54997829968467 0.09513765
2.5506059346988765 0.09189571
2.5512332278738556 0.07030419
2.551860829676304 0.1125198
2.552488740334044 0.1218947
2.553116960075123 0.01990471
2.5537461412895808 -0.02493378
2.554374980203594 -0.03558977
2.5550041288866723 -0.06906926
2.5556335875677627 -0.07966657
2.5562640099244396 -0.01615183
2.556894089611467 0.01449199
2.5575244799849415 0.07348421
2.558155835690674 0.07129839
2.558786848449708 0.06382608
2.5594181725856626 0.03149616
2.5600498083290706 0.03286519
2.560682411619967 0.01579473
2.561314671594636 0.02636029
2.5619472438699646 -0.1130522
2.5625801286773986 0.05661084
2.5632133262486114 0.1138389
2.563847494146736 0.02650525
2.5644813182664925 0.1270283
2.5651154558466676 0.1147557
2.5657499071198533 0.04901009
2.5663853309520697 0.07505941
2.567020410635987 0.05483232
2.5676558047123157 -0.03572593
2.568292173026871 -0.04900306
2.5689281969155395 -0.005901669
2.5695645358981016 0.06810777
2.570201190208767 -0.02913975
2.5708388210030337 -0.02746548
2.5714761070011782 0.01159697
2.572113709031694 -0.02249884
2.572751627329723 -0.07261505
2.573389862130638 0.06625234
2.574029076232445 0.1990165
2.5746679450751238 0.02184835
2.575307131128458 -0.15203
2.5759466346287594 -0.1146937
2.5765871196925203 -0.09450469
2.5772272591265413 -0.07929876
2.5778677167181168 0.05057156
2.578509157575273 0.03499375
2.579150252524601 0.01941249
2.5797916663441924 -0.01976498
2.580433399272008 -0.04607313
2.581075451546245 -0.176842
2.5817184899322014 0.0769594
2.582361181946713 0.09066086
2.58300419402391 -0.04699709
2.5836475264029404 -0.06354515
2.5842918471794523 -0.01051775
2.584935821213431 -0.2941635
2.5855801162683667 -0.06125941
2.5862254014403723 0.1814497
2.5868703395914037 0.2327948
2.58751559948467 0.0774034
2.588161181360995 0.06656251
2.5888077556538267 0.138967
2.5894539825543306 0.1124738
2.5901005321620554 0.005092041
2.5907474047187873 -0.05936414
2.591394600466555 -0.01845477
2.5920427915160364 0.001016117
2.5926906347088163 -0.06681761
2.5933388018204204 -0.1429638
2.5939872930938463 -0.2758198
2.5946367819861633 -0.7358622
2.5952859226500986 -0.1521523
2.595935388206562 0.1229269
2.5965858531251604 -0.05279733
2.5972359695365 -0.09198213
2.5978864115732723 0.004570719
2.5985371794801835 -0.05105736
2.5991889490803293 -0.05148774
2.599840369801294 0.0397808
2.600492117128246 0.01590154
2.6011441913068722 -0.08827451
2.601796592583111 -0.03187263
2.602449998477567 -0.0783125
2.603103055027776 -0.1215975
2.603756439415144 -0.1856068
2.6044101518865954 0.01521267
2.6050648713254256 0.06667909
2.605719241047791 0.05738492
2.6063739395967627 0.1977159
2.6070296468804415 0.1453236
2.6076850041683843 0.1427433
2.608340691027699 0.1175851
2.6089967077070546 -0.01859178
2.6096530544553693 0.01890542
2.6103104128936803 0.2466756
2.6109674208707156 0.1346373
2.6116247596652316 0.01217355
2.6122824295271507 -0.0928243
2.6129411134525964 -0.1283838
2.6135994465441814 -0.02925389
2.6142581114547117 0.117102
2.614917108435121 0.1551941
2.615577121860784 0.09518644
2.6162367840798852 0.1615385
2.6168967791234445 -0.1465835
2.617557792404109 -0.3829335
2.6182184541985882 -0.1122452
2.6188794495743926 -0.03849147
2.6195407787842346 -0.1268663
2.62020244208108 -0.2672412
2.620865126611373 -0.2087778
2.621527459189371 -0.002244791
2.622190126615072 0.06230665
2.622853129142469 0.03094634
2.6235171553098544 0.01038816
2.6241808291519195 0.004306813
2.6248448388594627 0.03251605
2.6255091846875054 0.06256349
2.6261745565704264 0.08280247
2.626839575754901 -0.0449082
2.627504931826757 -0.07961582
2.6281713157703153 0.00621239
2.628837346735496 0.02301811
2.629503715357275 0.01860499
2.630170421892487 0.07694964
2.63083746659823 0.4438714
2.6315055422138225 0.07106352
2.6321732643844324 -0.08104924
2.6328413254986995 -0.06790739
2.633509725814769 0.1454616
2.634179159480846 0.2904132
2.6348482393285355 0.1734122
2.6355176591542993 0.02486353
2.6361874192173316 -0.04451482
2.636858215079032 0.004263375
2.637528656748856 0.1043352
2.6381994394353834 0.1081035
2.638870563398865 0.05655896
2.639542725618214 -0.03487145
2.6402145332721156 -0.002100455
2.640886682985586 0.04230527
2.641559175019937 0.06641307
2.6422327077759324 0.1199042
2.6429058855928327 0.1497449
2.643579406516423 0.06492682
2.6442532708090836 -0.05322573
2.6449281782977825 -0.1526249
2.6456027304736662 -0.1262333
2.646277626807639 0.09846552
2.646953568199288 0.0570125
2.6476291539977614 0.003295751
2.6483050847457625 0.06188583
2.6489813607075536 0.04157872
2.6496579821476645 -0.04438182
2.650335651758617 -0.1536976
2.6510129653091092 -0.1438887
2.651690625133413 -0.1038401
2.6523686314971426 -0.03543684
2.6530476885322014 0.1702306
2.6537263891328844 0.0587371
2.6544054370717447 0.02592915
2.655084832615487 0.1708952
2.655765281339823 0.0942355
2.656445373255811 -0.04590115
2.65712581357871 -0.03469934
2.6578073089700998 -0.0126221
2.6584884472726036 -0.01085742
2.6591699347865165 0.06809361
2.659851771780462 -0.0690321
2.6605339585233403 -0.1892168
2.6612172034918364 -0.1490041
2.6619000909038877 -0.05808198
2.6625833288735063 -0.08460961
2.663266917670696 -0.1136254
2.6639515672293466 -0.07944715
2.664635858857436 -0.03520688
2.66532050212506 -0.2405489
2.6660054973033356 -0.02168532
2.666691555787854 0.07326251
2.6673772559676565 0.08956407
2.6680633088734185 0.08043634
2.6687497147773747 0.1360483
2.669437186541338 0.08479837
2.670124299626396 -0.3123541
2.6708117665283186 -0.522301
2.671499587520464 -0.01568075
2.6721884769354056 -0.05662683
2.672877007297222 0.05044293
2.67356589257131 0.1280672
2.6742551330321587 0.1802342
2.6749454444876597 0.1165127
2.6756353965157875 0.03135813
2.6763257045561235 0.05028165
2.677016368884289 0.02206851
2.6777081067880704 0.07456575
2.6783994848902113 0.1314875
2.6790912201090444 0.2561514
2.6797833127213337 0.1688385
2.680476481499351 0.1384467
2.681169290101445 0.1266189
2.681862456929289 0.004085755
2.682555982260794 -0.03910268
2.6832505863573344 0.1009219
2.6839448299036546 0.1145779
2.6846394327893806 0.09912892
2.6853343952935758 0.08449126
2.686030439171349 0.04932753
2.686726122124598 -0.02005066
2.687422165535531 0.0298178
2.688118569684366 0.1266735
2.688816057824603 0.1896914
2.6895131846660094 -0.006142221
2.69021067308802 -0.06839578
2.6909085233720207 0.05312017
2.6916074602745654 0.09254682
2.6923060355039783 0.06214871
2.693004973441585 0.02707494
2.693704274369942 0.07125951
2.694403938571901 0.195258
2.69510469268934 0.1020522
2.695805084665802 0.0305723
2.6965058407664766 -0.01067745
2.6972076887681258 -0.07840258
2.6979091743480637 -0.05921875
2.698611024905481 0.01205455
2.6993132407252944 -0.03125406
2.7000165511014584 -0.02363521
2.7007194986816434 0.08120991
2.701422812381053 0.1650156
2.7021264924857915 0.07967901
2.702831269811753 0.04590391
2.7035356839674924 0.06018835
2.7042404653889673 0.0009541374
2.704945614363478 0.0115888
2.7056518632336273 0.01206234
2.7063577485593378 -0.01418617
2.707064002302087 0.006545939
2.7077706247503777 0.05299637
2.7084783497783107 0.1686158
